severity_100,logDensity_100,severity_300,logDensity_300,severity_1000,logDensity_1000,count_100,count_300,count_1000,uid,DateTime
1.5139557266602501,9.136015600480073,1.5139557266602501,9.136015600480073,1.5063547082611208,9.060781007217129,3117,3117,3462,dyyf,2022-12-27 16:14:33.910241+00:00
1.548383262006657,9.293862579965184,1.548663101604278,9.294615871183423,1.6073583803776523,9.348167134395638,8412,8415,10274,dyza,2022-12-27 16:14:33.910241+00:00
3.8375,14.817662136766803,3.8385093167701863,14.820678804542407,3.8385093167701863,14.820678804542407,160,161,161,dzaf,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.3946188340807175,8.378825255719617,1.585044170710464,9.25460235679843,0,446,8037,dzai,2022-12-27 16:14:33.910241+00:00
3.910147518998659,14.911166764616922,3.915529324972335,14.972725155529787,3.8391167192429023,14.78722839385393,2237,2711,2853,dzan,2022-12-27 16:14:33.910241+00:00
1.5569861707200763,9.289318904058417,1.55735621226565,9.29032821079963,1.5946416610850636,9.320046761766926,6291,6294,7465,dzbf,2022-12-27 16:14:33.910241+00:00
1.5471946405072377,9.289458946594838,1.5473684210526315,9.28997012924715,1.604418262150221,9.338404094299468,8359,8360,10185,dzbg,2022-12-27 16:14:33.910241+00:00
1.2222222222222223,8.098944491084659,1.2222222222222223,8.098944491084659,1.2222222222222223,8.098944491084659,18,18,18,dzbx,2022-12-27 16:14:33.910241+00:00
1.510718789407314,9.128463292589812,1.510718789407314,9.128463292589812,1.4944444444444445,9.017518426169246,793,793,900,dzch,2022-12-27 16:14:33.910241+00:00
1.4817518248175183,9.038428884361927,1.3675675675675676,8.214938766272654,1.4210526315789473,8.798398574095721,137,185,2071,dzcn,2022-12-27 16:14:33.910241+00:00
1.5583880323614716,9.295434134495343,1.558828017701816,9.296455434363526,1.5995659943834568,9.328477553968241,6551,6553,7834,dzcy,2022-12-27 16:14:33.910241+00:00
2.064516129032258,10.082400037688696,1.6612021857923498,9.152893320631318,1.5679163270850311,9.209499743287786,62,549,7362,dzdx,2022-12-27 16:14:33.910241+00:00
2.125,9.864906094810815,1.7979591836734694,9.214202512359162,1.5901654936275442,9.268297398802535,112,980,10514,dzel,2022-12-27 16:14:33.910241+00:00
1.826086956521739,10.040323816580734,2.076923076923077,10.313609376974085,1.561716300940439,9.161931928911047,23,52,5104,dzeo,2022-12-27 16:14:33.910241+00:00
1.5030864197530864,9.118753447346435,1.5030864197530864,9.118753447346435,1.4960331148671955,9.041989375985573,2592,2592,2899,dzfg,2022-12-27 16:14:33.910241+00:00
1.4475374732334048,8.98737706945846,1.4475374732334048,8.98737706945846,1.441815548044423,8.91576020896678,1868,1868,2071,dzfk,2022-12-27 16:14:33.910241+00:00
3.9098679098679097,14.914008387032046,3.9160501769057574,14.969919523708539,3.847452424800491,14.803973437603583,2574,3109,3258,dzgd,2022-12-27 16:14:33.910241+00:00
3.9120636323464426,14.93652480006035,3.9153301007086907,14.983377650610588,3.8347670250896058,14.782698254935799,2263,2681,2790,dzhr,2022-12-27 16:14:33.910241+00:00
3.9073359073359075,15.090772090728585,3.902046783625731,15.067085595641673,3.902046783625731,15.067085595641673,259,684,684,dzhv,2022-12-27 16:14:33.910241+00:00
1.3333333333333333,8.187554651453842,2.5454545454545454,11.235437410359733,1.5284570439298852,9.118478689373982,6,11,4621,dzjc,2022-12-27 16:14:33.910241+00:00
1.5415748347024645,9.236236319610253,1.5415748347024645,9.236236319610253,1.5465959328028294,9.179550758672736,4991,4991,5655,dzkj,2022-12-27 16:14:33.910241+00:00
1.54848711643323,9.295781264743304,1.5487974345269908,9.296496591710243,1.6160503540519275,9.370938279604879,9353,9355,11439,dzlb,2022-12-27 16:14:33.910241+00:00
1.500853825136612,9.119565699855988,1.5473242166469259,9.294516724045236,1.6166562972180252,9.383262031938068,5856,9287,11251,dzlh,2022-12-27 16:14:33.910241+00:00
1.4807121661721068,9.043203298512665,1.4807121661721068,9.043203298512665,1.4672021419009371,8.929971842640434,674,674,747,dznb,2022-12-27 16:14:33.910241+00:00
1.5478413858438218,9.277732691638581,1.548160173160173,9.278596779201685,1.600940017905103,9.333387113900143,7389,7392,8936,dznd,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,4.333333333333333,15.418419082214996,1.429986492570914,8.850085198473396,0,3,2221,dzob,2022-12-27 16:14:33.910241+00:00
3.8978494623655915,14.929484745128152,3.9087301587301586,15.018792645218626,3.909892262487757,15.026109051500573,558,1008,1021,dzon,2022-12-27 16:14:33.910241+00:00
1.5311470500149746,9.229829972133377,1.5457712135989967,9.271618338915964,1.5905152224824355,9.31661744776412,6678,7177,8540,dzop,2022-12-27 16:14:33.910241+00:00
1.4569479965899403,9.006736111416773,1.4569479965899403,9.006736111416773,1.437829691032404,8.856954306385536,1173,1173,1327,dzpg,2022-12-27 16:14:33.910241+00:00
2.2722513089005236,9.587256054861916,1.9417360285374554,9.501802451427425,1.5898836799436025,9.291553602072614,191,841,11348,dzpm,2022-12-27 16:14:33.910241+00:00
1.1911764705882353,8.053342441429916,1.1911764705882353,8.053342441429916,1.1645569620253164,7.69022858629448,68,68,79,dzpr,2022-12-27 16:14:33.910241+00:00
2.5593607305936072,11.818899978337718,2.5628930817610063,11.819812713574969,2.3432459677419355,11.05145956879372,438,954,1984,dzry,2022-12-27 16:14:33.910241+00:00
1.5372288990192016,9.250964103927876,1.551158188802235,9.302575862778491,1.6125684635341597,9.368414803667815,7239,8591,10407,dzsc,2022-12-27 16:14:33.910241+00:00
3.92040520984081,14.934176511103635,3.910662824207493,14.963056984874282,3.910662824207493,14.963056984874282,691,1388,1388,dzsu,2022-12-27 16:14:33.910241+00:00
2.3543046357615895,11.417481137168064,2.408759124087591,11.52146435205117,1.9647779479326186,9.942587798024274,302,411,653,dztm,2022-12-27 16:14:33.910241+00:00
3.911396927474098,14.927516662671989,3.9168405365126677,14.978106617953918,3.8519585253456223,14.8168300327836,2799,3355,3472,dzto,2022-12-27 16:14:33.910241+00:00
1.5539737387698687,9.300121841445279,1.5469470827679783,9.275493556140345,1.5912158424604492,9.28996342996317,7235,7370,9039,dzuo,2022-12-27 16:14:33.910241+00:00
3.880952380952381,15.020317461688842,3.870629370629371,14.912520986306415,3.870629370629371,14.912520986306415,126,286,286,dzuw,2022-12-27 16:14:33.910241+00:00
2.1297709923664123,9.81377438919463,1.6784741144414168,8.970835037027886,1.5679462353343205,9.212588826342392,131,734,8779,dzwu,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,2.25,10.998365521916117,1.5669781931464175,8.375530420138556,0,4,642,dzxc,2022-12-27 16:14:33.910241+00:00
1.0,7.493469666948749,1.0,7.493469666948749,1.5108743897026187,9.032178500227838,16,16,4506,dzxy,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.0,6.114699065005928,1.4749390409103225,8.887012153782768,0,47,3691,dzzz,2022-12-27 16:14:33.910241+00:00
1.4585987261146496,9.024136164543187,1.4585987261146496,9.024136164543187,1.4481500781657113,8.945662608368702,1727,1727,1919,eaam,2022-12-27 16:14:33.910241+00:00
1.5460140679953107,9.264847200554739,1.5462271062271062,9.26547695860886,1.5864947820748925,9.287584691174315,6824,6825,8145,eabd,2022-12-27 16:14:33.910241+00:00
1.545012503473187,9.268335874783846,1.5456817550680366,9.270032665922434,1.5923770398265433,9.300956169207828,7198,7202,8763,eacb,2022-12-27 16:14:33.910241+00:00
1.6857142857142857,8.827986665510107,2.0144927536231885,9.88441469345378,1.541391304347826,9.162399934662528,35,69,5750,eacl,2022-12-27 16:14:33.910241+00:00
1.5406755470980018,9.214835988016446,1.5406755470980018,9.214835988016446,1.5421815083084789,9.162963422184088,4204,4204,4694,eacq,2022-12-27 16:14:33.910241+00:00
1.5415748347024645,9.236236319610253,1.5415748347024645,9.236236319610253,1.548341316302998,9.18941210467994,4991,4991,5637,eacr,2022-12-27 16:14:33.910241+00:00
3.8842315369261478,14.833592093196204,3.9093546047860768,14.954437509594573,3.9103299856527975,14.961365796438331,1002,1379,1394,eadl,2022-12-27 16:14:33.910241+00:00
3.910955914447839,14.914106434558901,3.915984336062656,14.976444493586156,3.8395611930065137,14.78640749572989,2291,2809,2917,eadu,2022-12-27 16:14:33.910241+00:00
1.5403872240720187,9.267874627407584,1.540747133522377,9.268706546659265,1.5908673000306466,9.307634489377673,8109,8111,9789,eaes,2022-12-27 16:14:33.910241+00:00
1.5464719530503617,9.273416651164593,1.5468686041751945,9.274335823357646,1.5967633175994607,9.316593345361587,7327,7329,8898,eaev,2022-12-27 16:14:33.910241+00:00
1.548383262006657,9.293862579965184,1.5489543726235742,9.295302478130509,1.6055722745364527,9.339494859613849,8412,8416,10301,eafs,2022-12-27 16:14:33.910241+00:00
1.4754371357202332,9.043313499960494,1.4754371357202332,9.043313499960494,1.4713804713804715,8.96498355724452,2402,2402,2673,eahb,2022-12-27 16:14:33.910241+00:00
1.5092724679029956,9.122846286345373,1.5092724679029956,9.122846286345373,1.5024490848156742,9.046155125901278,3505,3505,3879,eahy,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.625,8.720652774177259,1.474170616113744,8.89358418367425,0,24,4220,eaic,2022-12-27 16:14:33.910241+00:00
1.0,6.002952775458728,1.0,6.12539667421929,1.3298538622129437,7.9882631391723855,29,55,479,eaio,2022-12-27 16:14:33.910241+00:00
2.4473684210526314,11.552532580785982,2.4241573033707864,11.573560220183674,2.0236686390532546,10.167913077376392,114,356,507,eaja,2022-12-27 16:14:33.910241+00:00
1.0,6.5222436296977175,1.3709677419354838,8.240261125060979,1.4035087719298245,8.713807284501263,8,124,1482,eake,2022-12-27 16:14:33.910241+00:00
3.921158487530169,14.904676219266983,3.9089648798521255,14.952818155701012,3.859318996415771,14.8403620173844,1243,2164,2232,ealo,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,eamn,2022-12-27 16:14:33.910241+00:00
1.396694214876033,8.798383195540822,1.396694214876033,8.798383195540822,1.3673469387755102,8.595973316124626,363,363,392,eamv,2022-12-27 16:14:33.910241+00:00
1.532188221709007,9.232756094292697,1.546875,9.274175096705621,1.6006928922664283,9.336939728378892,6928,7424,8948,eamy,2022-12-27 16:14:33.910241+00:00
1.5026455026455026,9.109134622165774,1.5026455026455026,9.109134622165774,1.4844290657439447,8.979535459531153,756,756,867,eamz,2022-12-27 16:14:33.910241+00:00
1.4487594390507013,8.990205960664985,1.4487594390507013,8.990205960664985,1.436046511627907,8.891548899284198,1854,1854,2064,eans,2022-12-27 16:14:33.910241+00:00
1.520351676978183,9.161287093838135,1.520351676978183,9.161287093838135,1.5130536814315048,9.090550610787083,3071,3071,3409,earb,2022-12-27 16:14:33.910241+00:00
3.8940092165898617,14.96782631170361,3.903430079155673,14.917776553890246,3.85378067100651,14.812874691874162,651,1895,1997,easa,2022-12-27 16:14:33.910241+00:00
2.0,10.2425351424681,1.5128205128205128,7.8809376565041855,1.5061067066638096,8.994010257862849,9,78,4667,eatf,2022-12-27 16:14:33.910241+00:00
1.5564379858060156,9.28493183548859,1.5569256756756757,9.286065886609236,1.5913654618473896,9.306898056504973,5918,5920,6972,eath,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,2.0,10.08759917287658,1.5063145809414467,8.400675876814105,0,1,871,eatn,2022-12-27 16:14:33.910241+00:00
2.3582089552238807,11.238813365558332,2.096875,10.275646122886446,1.6190772292003481,9.334976892723208,67,320,8041,eatw,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,-1.0,-1.0,3.9100371747211895,14.971482472706638,0,0,1345,eaty,2022-12-27 16:14:33.910241+00:00
1.5432595573440644,9.260230822509927,1.5437437149834794,9.26158546371985,1.5816522574447647,9.274251783545994,6958,6961,8328,eatz,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,3.9195156695156697,15.069763879150408,3.8581706063720453,14.827769543886351,0,1404,2919,eaua,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,3.8939808481532148,14.84005365146103,3.9112857944974735,14.940446639385963,0,1462,1781,eaxa,2022-12-27 16:14:33.910241+00:00
1.5535044274350893,9.282221295601682,1.553855385538554,9.28317747163747,1.5952231301068511,9.316701764938834,6663,6666,7955,eaxv,2022-12-27 16:14:33.910241+00:00
1.5406755470980018,9.214835988016446,1.5406755470980018,9.214835988016446,1.5421815083084789,9.162963422184088,4204,4204,4694,eayf,2022-12-27 16:14:33.910241+00:00
3.9107142857142856,15.08327644570806,3.9043173862310385,15.063371062934818,3.9043173862310385,15.063371062934818,336,857,857,eazl,2022-12-27 16:14:33.910241+00:00
3.985294117647059,15.433691923973003,3.9218058424313957,14.98713370875297,3.8658536585365852,14.85011390411986,748,3389,3526,ebaa,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,-1.0,-1.0,3.7886178861788617,14.657914839974394,0,0,123,ebbg,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,-1.0,-1.0,1.0,6.313045706494182,0,0,207,ebbq,2022-12-27 16:14:33.910241+00:00
3.9136242208370438,14.927199047642164,3.9159170903402423,14.97479124542528,3.8345697329376853,14.777520746965658,2246,2557,2696,ebbr,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.687150837988827,9.15446569639767,1.5808124459809854,9.236605909513324,0,537,9256,ebfk,2022-12-27 16:14:33.910241+00:00
3.911489361702128,14.91384289104852,3.915948275862069,14.970058433018055,3.841421736158578,14.789318998136118,2350,2784,2926,ebfx,2022-12-27 16:14:33.910241+00:00
1.4884823848238482,9.102596186138339,1.4884823848238482,9.102596186138339,1.473021582733813,9.003282589948228,1476,1476,1668,ebgx,2022-12-27 16:14:33.910241+00:00
1.555690072639225,9.28753026518176,1.5560429587051883,9.288491986940318,1.5973417721518988,9.321382536685501,6608,6611,7900,ebhj,2022-12-27 16:14:33.910241+00:00
3.8961424332344214,14.939565389514454,3.909780775716695,14.998926581351997,3.909780775716695,14.998926581351997,1011,1186,1186,ebhq,2022-12-27 16:14:33.910241+00:00
1.5347326336831584,9.19966878336783,1.5347326336831584,9.19966878336783,1.52996632996633,9.124634459209837,4002,4002,4455,ebio,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.7140495867768595,9.14620568504692,1.5907483513332696,9.274068049588637,0,605,10463,ebje,2022-12-27 16:14:33.910241+00:00
2.1494252873563218,10.534713345603333,2.33502538071066,11.035415174785083,1.6371854385536282,9.384278739972967,87,197,8186,ebjt,2022-12-27 16:14:33.910241+00:00
1.4648936170212765,9.010904652583664,1.4519056261343013,8.967916685544278,1.4297124600638977,8.785804097107144,940,1102,1252,ebjw,2022-12-27 16:14:33.910241+00:00
2.643478260869565,11.77436345547491,2.311850311850312,11.130777643113452,1.6412744761250428,9.412374796789695,115,481,11644,ebki,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.5451490356516657,9.261987584293303,1.5778709349593496,9.284889261081526,0,6844,7872,ebkt,2022-12-27 16:14:33.910241+00:00
1.0714285714285714,6.8989677497071495,1.5069124423963134,8.277828146971185,1.63244176013805,8.809546078441095,56,217,1159,ebll,2022-12-27 16:14:33.910241+00:00
1.5130778588807785,9.124031902081507,1.5130778588807785,9.124031902081507,1.5053615617266978,9.050746391205152,3288,3288,3637,ebok,2022-12-27 16:14:33.910241+00:00
1.5399710803552984,9.225502563545415,1.5399710803552984,9.225502563545415,1.538119911176906,9.155319067928135,4841,4841,5404,ebot,2022-12-27 16:14:33.910241+00:00
1.4411764705882353,8.960820612577443,1.4411764705882353,8.960820612577443,1.4344618055555556,8.874607267752086,2074,2074,2304,ebpy,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.275,8.273277198583756,2.3134057971014492,11.201452662675575,0,40,552,ebqs,2022-12-27 16:14:33.910241+00:00
1.0,7.6556065175369,2.462897526501767,11.63802145885001,1.9125,9.672864155561538,3,283,480,ebrj,2022-12-27 16:14:33.910241+00:00
1.478448275862069,9.035614867070628,1.478448275862069,9.035614867070628,1.4622731614135625,8.902122267381792,928,928,1047,ebth,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.0,5.579665968033368,1.1428571428571428,7.395646922126885,0,9,84,ebua,2022-12-27 16:14:33.910241+00:00
1.5191946308724833,9.155756853277598,1.5191946308724833,9.155756853277598,1.5114133074307916,9.073364188992993,3725,3725,4118,ebue,2022-12-27 16:14:33.910241+00:00
1.5571186440677967,9.286595533415674,1.5572105619498984,9.287253937430322,1.5880171184022824,9.287537089600418,5900,5908,7010,ebuo,2022-12-27 16:14:33.910241+00:00
1.5394217297159598,9.259408085246934,1.5397937094104164,9.260269492369652,1.590717299578059,9.304524883474368,7851,7853,9480,ebvt,2022-12-27 16:14:33.910241+00:00
2.348993288590604,11.346122533210035,2.424083769633508,11.512763234888162,1.781512605042017,9.259265065841676,149,191,357,ebwb,2022-12-27 16:14:33.910241+00:00
3.8612099644128115,14.91681912766259,3.876160990712074,14.950678579767972,3.876160990712074,14.950678579767972,281,323,323,ebwj,2022-12-27 16:14:33.910241+00:00
1.5626293995859213,9.306017982765091,1.5628773503536313,9.306752315685078,1.597628805620609,9.325081322923927,5796,5797,6832,ebwl,2022-12-27 16:14:33.910241+00:00
1.4491017964071857,8.961843219989554,1.4491017964071857,8.961843219989554,1.4356617647058822,8.833712332491775,501,501,544,ebwm,2022-12-27 16:14:33.910241+00:00
1.5448984050688224,9.288188859932205,1.5451567107131157,9.288882970095093,1.6052891967257354,9.347646214644504,9154,9157,11117,ebwy,2022-12-27 16:14:33.910241+00:00
1.5086179880915074,9.12081637270494,1.5086179880915074,9.12081637270494,1.501129943502825,9.045839767251586,3191,3191,3540,ebxu,2022-12-27 16:14:33.910241+00:00
1.4754371357202332,9.043313499960494,1.4754371357202332,9.043313499960494,1.4713804713804715,8.96498355724452,2402,2402,2673,ebyh,2022-12-27 16:14:33.910241+00:00
2.4237726098191215,11.561291774533544,2.449438202247191,11.60604946354764,2.0824972129319956,10.309655343712777,387,534,897,ebyu,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,3.8979833926453145,14.966129645468008,3.9132743362831857,14.94076620603761,0,843,1695,ecac,2022-12-27 16:14:33.910241+00:00
2.3738317757009346,11.461581547579424,2.420814479638009,11.546445130718375,2.0014025245441793,10.074810675731637,321,442,713,ecbq,2022-12-27 16:14:33.910241+00:00
1.4411764705882353,8.960820612577443,1.4411764705882353,8.960820612577443,1.4354066985645932,8.880727837646315,2074,2074,2299,ecbs,2022-12-27 16:14:33.910241+00:00
1.45740498034076,8.997664240272298,1.45740498034076,8.997664240272298,1.454366640440598,8.92679340145532,2289,2289,2542,ecbt,2022-12-27 16:14:33.910241+00:00
1.470873786407767,8.6644324224248,1.4615384615384615,8.558963892049464,1.4990870359099209,9.006079935246406,206,234,3286,ecde,2022-12-27 16:14:33.910241+00:00
1.476923076923077,8.726187867693447,1.4930875576036866,8.696426497597677,1.4926631283172027,8.992187576428368,195,217,3203,ecdk,2022-12-27 16:14:33.910241+00:00
3.914872308462694,14.93409887477277,3.91096833409821,14.953460318140817,3.8587147887323945,14.837063569495038,1997,2179,2272,ecdr,2022-12-27 16:14:33.910241+00:00
4.009009009009009,15.613500239804537,3.902497027348395,15.062120375127465,3.9026128266033253,15.062750373864585,111,841,842,ecee,2022-12-27 16:14:33.910241+00:00
3.902274124154886,14.873188838209398,3.905286343612335,14.919724489079538,3.8846361185983826,14.876222571420007,1627,1816,1855,ecef,2022-12-27 16:14:33.910241+00:00
1.5220093215950286,9.166671344702662,1.5220093215950286,9.166671344702662,1.517313991576977,9.093660986428025,3862,3862,4274,ecej,2022-12-27 16:14:33.910241+00:00
3.994219653179191,15.510208182806183,3.906631762652705,14.98552826125595,3.9090136054421767,15.000554169468327,173,1146,1176,ecem,2022-12-27 16:14:33.910241+00:00
1.5421534130893737,9.267729176306634,1.547403910991234,9.275879683885684,1.5926984825159445,9.29317548306654,7105,7415,9094,ecfy,2022-12-27 16:14:33.910241+00:00
1.5465182324207656,9.289264496287949,1.5467862820803997,9.289985906673198,1.6052188552188553,9.342281847364001,8803,8806,10692,ecgc,2022-12-27 16:14:33.910241+00:00
2.48,11.455494854890135,1.5629629629629629,8.903879378262413,1.5468775476928094,9.153167699012943,25,405,6133,ecgw,2022-12-27 16:14:33.910241+00:00
3.916572077185017,15.044259307060372,3.9163449163449164,14.970871018549232,3.8485407066052226,14.806399501010414,1762,3108,3255,echc,2022-12-27 16:14:33.910241+00:00
1.5514194397443128,9.270884768207562,1.551860202931229,9.27208880410323,1.5923982188295165,9.30894571468401,5319,5322,6288,eche,2022-12-27 16:14:33.910241+00:00
3.9024226110363394,14.892490473177926,3.9128413712957584,14.944517358665468,3.9128413712957584,14.944517358665468,1486,1721,1721,echj,2022-12-27 16:14:33.910241+00:00
1.5479858495948875,9.292818954264584,1.548317170564746,9.293583108103338,1.6062025672257096,9.341915910645966,8763,8765,10673,ecjp,2022-12-27 16:14:33.910241+00:00
1.5328485456369108,9.194727173133453,1.5328485456369108,9.194727173133453,1.5287043340140685,9.127631935748807,3988,3988,4407,ecjs,2022-12-27 16:14:33.910241+00:00
3.958904109589041,15.184551164179489,3.910386965376782,15.033840547865635,3.910386965376782,15.033840547865635,292,982,982,eckg,2022-12-27 16:14:33.910241+00:00
1.5171521035598705,9.152133065814171,1.5171521035598705,9.152133065814171,1.5093185789167152,9.07702512437346,3090,3090,3434,eclo,2022-12-27 16:14:33.910241+00:00
1.7352941176470589,9.384834297668725,1.9588607594936709,9.620550130287372,1.5670520920252713,9.232486679850943,136,316,8389,ecmk,2022-12-27 16:14:33.910241+00:00
1.5538234328848046,9.279713654182757,1.5542979002624673,9.280816675671739,1.5884401114206128,9.302673349033094,6094,6096,7180,ecms,2022-12-27 16:14:33.910241+00:00
1.5266916014960898,9.186703855611606,1.5266916014960898,9.186703855611606,1.517503805175038,9.1053423137501,2941,2941,3285,ecny,2022-12-27 16:14:33.910241+00:00
1.5465570677806226,9.273312947662198,1.546948673043244,9.274220508003014,1.5984051389965666,9.320642582105878,7421,7423,9029,ecoi,2022-12-27 16:14:33.910241+00:00
1.5517826825127334,9.271086260121253,1.5519517254384312,9.271553580103408,1.5920652695568709,9.309410659732448,5301,5303,6251,ecol,2022-12-27 16:14:33.910241+00:00
1.5598829767782045,9.298430319257132,1.5604094315481631,9.299922961961787,1.5973144003704276,9.326790317829028,5469,5471,6479,ecpz,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.5500113921166552,9.297515768589983,1.5959106038991917,9.323461085144473,0,8778,10515,ecqr,2022-12-27 16:14:33.910241+00:00
2.1346153846153846,10.832062096114951,2.240875912408759,11.088187810024946,1.5939597315436242,8.69441296627964,104,137,298,ecqt,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,3.9055374592833876,15.030658584403277,3.842602308499475,14.793043803952274,0,921,2859,ecrh,2022-12-27 16:14:33.910241+00:00
1.5092724679029956,9.122846286345373,1.5092724679029956,9.122846286345373,1.5015440041173442,9.040753598079316,3505,3505,3886,ectd,2022-12-27 16:14:33.910241+00:00
1.4830028328611897,9.085427561582868,1.4830028328611897,9.085427561582868,1.467581047381546,8.98420642534194,1412,1412,1604,ecur,2022-12-27 16:14:33.910241+00:00
1.550220948286158,9.299647223077407,1.5486978237602569,9.294367077871625,1.6039508085600853,9.330784161179691,8373,8409,10327,ecuu,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,1.6842105263157894,9.12678347280471,1.5788840262582058,9.232103727847086,0,532,9140,ecvl,2022-12-27 16:14:33.910241+00:00
3.909952606635071,14.910523652206738,3.916374082349186,14.976851048593677,3.8473164713140036,14.805281920421741,2532,3133,3242,ecwp,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,2.0,10.08759917287658,1.5765765765765767,8.589383916899655,0,1,999,ecxa,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,3.8214285714285716,14.661901687455735,3.8568406205923838,14.828460532456303,0,28,2836,ecxf,2022-12-27 16:14:33.910241+00:00
1.5191946308724833,9.155756853277598,1.5191946308724833,9.155756853277598,1.5114133074307916,9.073364188992993,3725,3725,4118,ecxq,2022-12-27 16:14:33.910241+00:00
1.5464719530503617,9.273416651164593,1.5468686041751945,9.274335823357646,1.5969210023598157,9.316884509904162,7327,7329,8899,ecxt,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,3.897091722595078,14.966323728210241,3.8805309734513274,14.878466639096391,0,894,2034,ecyi,2022-12-27 16:14:33.910241+00:00
2.1463414634146343,10.876395781983886,1.9204545454545454,9.675259414084493,1.5445971867007673,9.12549105038975,41,176,6256,ecyy,2022-12-27 16:14:33.910241+00:00
1.4547872340425532,8.990809913390995,1.4504820333041193,8.97704150666843,1.4272517321016167,8.802737627478585,1128,1141,1299,ecze,2022-12-27 16:14:33.910241+00:00
1.5220093215950286,9.166671344702662,1.5220093215950286,9.166671344702662,1.517313991576977,9.093660986428025,3862,3862,4274,eczl,2022-12-27 16:14:33.910241+00:00
1.5634948096885812,9.308268492070104,1.5638187478381183,9.309201326727642,1.5966374269005847,9.31927363772,5780,5782,6840,eczm,2022-12-27 16:14:33.910241+00:00
1.5220700152207,9.205962534005488,1.5458721982458583,9.271194756045212,1.5929337686567164,9.322259388567279,6570,7183,8576,edaa,2022-12-27 16:14:33.910241+00:00
1.6484375,9.231239032352596,1.8509615384615385,9.772983825714011,1.5604424896707982,9.219524305738641,128,208,7503,edbb,2022-12-27 16:14:33.910241+00:00
1.9568345323741008,9.094269163592436,1.8015952143569292,9.2433055309956,1.5861887652265358,9.264628961557746,139,1003,11411,edbm,2022-12-27 16:14:33.910241+00:00
1.9056603773584906,8.532325256926717,1.8307984790874525,9.26951095125819,1.5678233438485805,9.211862179050945,53,526,8876,edbn,2022-12-27 16:14:33.910241+00:00
3.9109367789570837,14.91478174744849,3.9159170903402423,14.97479124542528,3.8345697329376853,14.77733391332567,2167,2557,2696,edbp,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,3.910699919549477,15.045049790601004,3.835883703136955,14.781659223847686,0,1243,2614,edcn,2022-12-27 16:14:33.910241+00:00
1.5030864197530864,9.118753447346435,1.5030864197530864,9.118753447346435,1.497061873487729,9.047752542918452,2592,2592,2893,eder,2022-12-27 16:14:33.910241+00:00
3.9103178058336963,14.911010606916552,3.915948275862069,14.970058433018055,3.841421736158578,14.789318998136118,2297,2784,2926,edex,2022-12-27 16:14:33.910241+00:00
1.5507483629560337,9.301673478068395,1.5510227936879017,9.302411702838373,1.6098774885145481,9.353518723707143,8552,8555,10448,edez,2022-12-27 16:14:33.910241+00:00
1.454140694568121,8.98613751877535,1.454140694568121,8.98613751877535,1.4403522818254604,8.867260154321809,1123,1123,1249,edfx,2022-12-27 16:14:33.910241+00:00
1.476031679866611,9.044426206687325,1.4756351520199917,9.043550496132736,1.4680851063829787,8.949148102430923,2399,2401,2679,edgf,2022-12-27 16:14:33.910241+00:00
1.5078534031413613,9.120266630108242,1.5078534031413613,9.120266630108242,1.4913892078071183,9.006634785225367,764,764,871,edhl,2022-12-27 16:14:33.910241+00:00
3.9131675499388505,14.92142026772076,3.9172724125995155,14.973453652117996,3.845874587458746,14.8002388015688,2453,2889,3030,edil,2022-12-27 16:14:33.910241+00:00
1.5569861707200763,9.289318904058417,1.55735621226565,9.29032821079963,1.5946959549959818,9.32026229619113,6291,6294,7466,edir,2022-12-27 16:14:33.910241+00:00
1.6637931034482758,9.205133908663278,1.9059405940594059,9.83234102130505,1.5598904859685148,9.219755271501478,116,202,7305,edjb,2022-12-27 16:14:33.910241+00:00
-1.0,-1.0,2.25,10.925027756983194,2.020408163265306,10.374864357135012,0,4,147,edko,2022-12-27 16:14:33.910241+00:00
